32,0.59999999999999998,0,0,0,0,0,0,0,0
33,0.59999999999999998,0.13304347826086962,-0.097391304347826071,0.46695652173913044,0.76521739130434774,240.5,181.5,252.5,212.5
34,0.59999999999999998,0.035652173913043525,0.26434782608695651,0.56434782608695655,0.79304347826086952,131.5,35.5,150.5,54.5
35,0.59999999999999998,-0.0030869565217390509,-0.097391304347826071,0.60908695652173916,0.73739130434782607,158.5,85.5,180.5,115.5
36,0.59999999999999998,-0.007586956521739051,-0.208695652173913,0.60458695652173911,0.84869565217391296,102.5,217.5,124.5,255.5
37,0.59999999999999998,-0.061739130434782519,-0.097391304347826071,0.66173913043478261,0.73739130434782607,180.5,85.5,206.5,115.5
38,0.59999999999999998,-0.052239130434782559,-0.097391304347826071,0.67123913043478256,0.76521739130434774,45.5,147.5,71.5,178.5
39,0.59999999999999998,0.16086956521739137,0.26434782608695651,0.43913043478260871,0.79304347826086952,245.5,236.5,255.5,255.5
40,0.59999999999999998,0.12039130434782615,-0.26434782608695651,0.56560869565217387,0.82086956521739118,28.5,216.5,44.5,255.5
41,0.59999999999999998,0.034391304347826133,-0.26434782608695651,0.4796086956521739,0.82086956521739118,44.5,216.5,60.5,255.5
42,0.59999999999999998,-0.0060869565217390514,0.013913043478260868,0.60608695652173916,0.65391304347826074,89.5,31.5,111.5,54.5
43,0.59999999999999998,-0.0060869565217390826,0.013913043478260868,0.60608695652173916,0.65391304347826074,67.5,31.5,89.5,54.5
44,0.59999999999999998,0.1017173913043479,-0.31999999999999995,0.49128260869565221,0.26434782608695651,239.5,125.5,253.5,146.5
45,0.59999999999999998,-0.0060869565217390826,0.20869565217391303,0.60608695652173916,0.45913043478260862,231.5,45.5,253.5,54.5
46,0.59999999999999998,0.13304347826086962,-0.097391304347826071,0.46695652173913044,0.26434782608695651,195.5,41.5,207.5,54.5
47,0.59999999999999998,0.0078260869565218161,-0.26434782608695651,0.59217391304347822,0.82086956521739118,60.5,216.5,81.5,255.5
48,0.59999999999999998,-0.019999999999999938,-0.097391304347826071,0.62,0.73739130434782607,206.5,85.5,229.5,115.5
49,0.59999999999999998,0.0074130434782609389,-0.097391304347826071,0.61958695652173912,0.73739130434782607,0.5,54.5,22.5,84.5
